date,price,bedrooms,bathrooms,area_living_m2,area_lot_m2,floors,waterfront,condition,area_above_m2,area_basement_m2,yr_built,yr_renovated,city,country
2014-07-03,610000.0,3.0,2.0,213.6769,1246.572454,1.0,0,3,132.85129,80.82561,1955,2005,Bellevue,USA
2014-07-03,554729.0,4.0,2.5,187.66406,404.12805,2.0,0,5,160.72219,26.94187,1943,1943,Seattle,USA
2014-07-03,395000.0,5.0,1.75,170.94152,971.115059,1.0,0,3,126.34808,44.59344,1948,1994,Burien,USA
2014-07-03,341000.0,3.0,1.0,129.13517,447.235042,1.5,0,3,129.13517,0.0,1908,1988,Seattle,USA
2014-07-03,264500.0,4.0,2.25,191.38018,1057.700655,1.0,0,4,111.4836,79.89658,1962,1962,Federal Way,USA
2014-07-03,395000.0,4.0,2.75,245.26392,3258.10821,1.5,0,3,245.26392,0.0,1963,2008,Kent,USA
2014-07-03,640000.0,3.0,2.25,183.94794,939.713845,1.0,0,3,183.94794,0.0,1959,1989,Bellevue,USA
2014-07-03,430000.0,3.0,1.5,168.15443,471.94724,1.0,0,3,95.69009,72.46433999999999,1958,2004,Seattle,USA
2014-07-03,410000.0,4.0,2.5,157.9351,836.127,1.0,0,5,157.9351,0.0,1972,1972,Kirkland,USA
2014-07-03,220000.0,4.0,1.0,111.4836,557.418,1.5,0,3,111.4836,0.0,1923,1998,Seattle,USA
2014-07-03,1625000.0,4.0,3.25,276.85094,334.4508,2.0,0,3,199.74145,77.10949,1999,1999,Seattle,USA
2014-07-03,405500.0,2.0,2.75,125.41905,116.314556,2.0,0,3,104.05136,21.36769,2006,2006,Seattle,USA
2014-07-03,633000.0,4.0,2.5,219.25108,929.03,1.0,0,3,183.94794,35.30314,1977,2004,Seattle,USA
2014-07-03,295950.0,2.0,1.0,110.55457,575.9986,1.0,0,3,110.55457,0.0,1948,1994,Shoreline,USA
2014-07-03,1042031.0,4.0,5.0,381.83133,4046.85468,2.0,0,4,381.83133,0.0,1978,2000,Bellevue,USA
2014-07-03,605000.0,4.0,2.5,260.1284,1002.051758,1.0,0,3,131.92226,128.20614,1970,2014,Bellevue,USA
2014-07-03,255000.0,2.0,1.5,85.47076,148.458994,2.0,0,3,85.47076,0.0,1995,1995,Seattle,USA
2014-07-03,474000.0,3.0,1.75,142.14159,743.224,2.0,0,3,142.14159,0.0,1978,1978,Redmond,USA
2014-07-03,370000.0,2.0,1.0,79.89658,468.23112,1.0,0,3,79.89658,0.0,1956,2001,Seattle,USA
2014-07-03,288000.0,3.0,2.5,141.21256,333.800479,2.0,0,3,141.21256,0.0,2004,2003,Maple Valley,USA
2014-07-03,100000.0,2.0,0.75,61.31598,486.81172,1.0,0,4,61.31598,0.0,1912,1989,Kent,USA
2014-07-03,1150000.0,5.0,2.5,332.59274,828.787663,2.0,0,3,332.59274,0.0,2000,2000,Kirkland,USA
2014-07-03,600000.0,5.0,2.25,278.709,1291.258797,2.0,0,4,278.709,0.0,1975,1975,Redmond,USA
2014-07-03,515000.0,5.0,3.25,254.55422,894.562987,1.0,0,5,129.13517,125.41905,1977,1977,Bothell,USA
2014-07-03,345000.0,4.0,2.5,189.52212,513.103269,2.0,0,3,189.52212,0.0,1999,1999,Burien,USA
2014-07-03,975000.0,6.0,2.75,234.11556,5031.62648,2.0,1,3,234.11556,0.0,1954,2005,Seattle,USA
2014-07-03,850000.0,3.0,2.0,229.47041,817.5464,2.0,0,3,229.47041,0.0,1961,2004,Mercer Island,USA
2014-07-03,439990.0,3.0,2.5,179.30279,125.233244,2.0,0,3,120.7739,58.52889,2005,2005,Seattle,USA
2014-07-03,554950.0,3.0,2.5,274.06385,952.627362,2.0,0,3,274.06385,0.0,2006,2006,Renton,USA
2014-07-03,605000.0,3.0,2.5,242.47683,595.043715,2.0,0,3,242.47683,0.0,2001,2001,Snoqualmie,USA
2014-07-03,609000.0,3.0,1.75,151.43189,141.769978,3.0,0,3,151.43189,0.0,2014,2014,Seattle,USA
2014-07-03,425000.0,3.0,1.5,130.0642,94.946866,3.0,0,3,130.0642,0.0,2007,2007,Seattle,USA
2014-07-03,399900.0,2.0,1.75,130.99323,93.367515,1.5,0,3,83.6127,47.38053,2011,2011,Issaquah,USA
2014-07-03,1025000.0,4.0,3.5,405.98611,1008.92658,2.0,0,3,405.98611,0.0,2008,2008,Renton,USA
2014-07-03,2351956.0,4.0,4.25,465.44403,1803.433036,2.0,0,3,371.612,93.83203,2014,2014,Mercer Island,USA
2014-07-03,519995.0,4.0,3.0,240.61877,572.28248,2.0,0,3,240.61877,0.0,2014,2014,Renton,USA
2014-07-04,625000.0,3.0,1.5,120.7739,668.9016,1.0,0,5,120.7739,0.0,1960,1960,Kirkland,USA
2014-07-04,600000.0,3.0,2.5,215.53496,706.898927,2.0,0,3,215.53496,0.0,2003,2003,Issaquah,USA
2014-07-05,1200000.0,4.0,2.5,250.8381,397.160325,2.0,0,3,250.8381,0.0,2004,2003,Seattle,USA
2014-07-05,1738000.0,4.0,2.25,271.27676,605.077239,2.0,0,4,209.96078,61.31598,1937,1937,Seattle,USA
2014-07-05,671000.0,4.0,3.0,290.78639,529.5471,1.5,0,3,162.58025,128.20614,1953,1953,Seattle,USA
2014-07-05,459500.0,3.0,1.75,136.56741,459.86985,1.0,0,3,95.69009,40.87732,1984,1984,Seattle,USA
2014-07-05,499000.0,3.0,2.5,143.07062,123.189378,3.0,0,3,129.13517,13.93545,1995,1995,Seattle,USA
2014-07-06,1280000.0,4.0,2.5,293.57348,429.21186,1.5,0,3,187.66406,105.90942,1917,2005,Seattle,USA
2014-07-06,395000.0,3.0,1.75,137.49644,715.3531,1.0,0,3,137.49644,0.0,1975,1975,Kirkland,USA
2014-07-07,861990.0,5.0,2.75,333.986285,523.880017,2.0,0,3,333.986285,0.0,2014,2014,Redmond,USA
2014-07-07,382500.0,2.0,1.0,110.55457,412.48932,1.0,0,3,110.55457,0.0,1981,2013,Seattle,USA
2014-07-07,404950.0,4.0,2.25,217.39302,20161.251642,1.0,0,4,217.39302,0.0,1982,2011,Auburn,USA
2014-07-07,530000.0,3.0,1.75,122.63196,232.2575,1.0,0,3,80.82561,41.80635,1918,1918,Seattle,USA
2014-07-07,195000.0,2.0,1.0,110.55457,2509.031321,1.0,0,4,110.55457,0.0,1910,1910,Issaquah,USA
2014-07-07,747500.0,4.0,2.25,218.32205,1727.9958,2.0,0,4,218.32205,0.0,1977,1977,Kenmore,USA
2014-07-07,199990.0,3.0,1.0,102.1933,795.24968,1.0,0,3,102.1933,0.0,1961,2004,Federal Way,USA
2014-07-07,548800.0,4.0,1.0,154.21898,437.015712,1.5,0,3,117.05778,37.1612,1930,1997,Seattle,USA
2014-07-07,870000.0,4.0,3.0,282.42512,3367.362138,1.5,0,3,248.98004,33.44508,1923,2014,Sammamish,USA
2014-07-07,588000.0,3.0,2.0,172.79958,443.797631,2.0,0,5,172.79958,0.0,1908,1908,Seattle,USA
2014-07-07,775000.0,4.0,3.25,380.9023,22419.537766,2.0,0,3,232.2575,148.6448,1981,2013,Woodinville,USA
2014-07-07,670000.0,6.0,3.0,376.25715,3360.394413,2.0,0,4,243.40586,132.85129,1970,1970,Issaquah,USA
2014-07-07,445000.0,2.0,2.0,115.19972,232.2575,2.0,0,3,115.19972,0.0,1985,1985,Seattle,USA
2014-07-07,300000.0,4.0,3.0,204.3866,1003.3524,1.0,0,3,204.3866,0.0,1960,2012,Renton,USA
2014-07-07,480000.0,3.0,2.25,156.07704,844.4882699999999,1.0,0,4,104.98039,51.09665,1959,1959,Bellevue,USA
2014-07-07,300000.0,3.0,1.0,86.39979,479.37948,1.5,0,5,86.39979,0.0,1919,1934,Seattle,USA
2014-07-07,360000.0,3.0,1.5,167.2254,2043.866,2.0,0,3,167.2254,0.0,1931,1931,Tukwila,USA
2014-07-07,527000.0,6.0,3.5,278.709,780.478103,1.0,0,3,139.3545,139.3545,1979,2014,Seattle,USA
2014-07-07,875000.0,3.0,1.5,169.08346,1178.567458,1.0,0,4,169.08346,0.0,1952,1952,Bellevue,USA
2014-07-07,266000.0,4.0,2.25,185.341485,659.797106,2.0,0,4,185.341485,0.0,1981,1981,Federal Way,USA
2014-07-07,866000.0,4.0,3.25,370.68297,909.148758,2.0,0,3,370.68297,0.0,2004,2003,Redmond,USA
2014-07-07,335950.0,2.0,1.5,74.3224,482.352376,1.0,0,5,74.3224,0.0,1951,1951,Seattle,USA
2014-07-07,215000.0,3.0,1.0,89.18688,888.431389,1.0,0,5,89.18688,0.0,1967,1967,Federal Way,USA
2014-07-07,481000.0,4.0,2.5,212.376258,768.214907,2.0,0,3,212.376258,0.0,2002,2002,Renton,USA
2014-07-07,320000.0,3.0,1.75,206.24466,1081.948338,1.0,0,3,117.98681,88.25785,1950,2005,Kenmore,USA
2014-07-07,295000.0,3.0,1.75,180.23182,696.7725,1.5,0,4,180.23182,0.0,1918,1985,Enumclaw,USA
2014-07-07,295000.0,3.0,1.5,152.36092,670.945466,2.0,0,4,152.36092,0.0,1908,1908,Seattle,USA
2014-07-07,320000.0,3.0,1.0,104.05136,982.542128,1.0,0,4,104.05136,0.0,1969,1969,Woodinville,USA
2014-07-07,780000.0,4.0,2.0,241.5478,445.9344,1.0,0,3,130.0642,111.4836,1953,1953,Seattle,USA
2014-07-07,437500.0,3.0,2.0,138.42547,445.9344,2.0,0,5,138.42547,0.0,1948,1985,Seattle,USA
2014-07-07,443000.0,5.0,1.75,153.28995,278.709,1.5,0,3,153.28995,0.0,1902,1902,Seattle,USA
2014-07-07,575000.0,4.0,2.5,222.9672,570.145711,2.0,0,3,222.9672,0.0,1990,2009,Sammamish,USA
2014-07-07,245000.0,2.0,1.0,139.3545,621.056555,1.0,0,3,110.55457,28.79993,1926,2003,Seattle,USA
2014-07-07,450000.0,3.0,2.5,184.87697,1188.508079,2.0,0,3,184.87697,0.0,1993,1993,Kenmore,USA
2014-07-07,536000.0,2.0,1.5,104.98039,69.305638,2.0,0,3,95.69009,9.2903,2009,2009,Seattle,USA
2014-07-07,685000.0,3.0,3.25,188.59309,1028.43621,2.0,0,4,188.59309,0.0,1980,1980,Redmond,USA
2014-07-07,373000.0,4.0,1.75,147.71577,735.79176,2.0,0,4,147.71577,0.0,1960,2001,Shoreline,USA
2014-07-07,450000.0,3.0,1.75,137.49644,779.827782,1.0,0,4,137.49644,0.0,1971,1971,Redmond,USA
2014-07-07,645000.0,4.0,2.5,249.90907,1732.919659,2.0,0,3,249.90907,0.0,1985,1985,Sammamish,USA
2014-07-07,1275000.0,3.0,2.5,359.53461,4330.115927,2.0,0,3,359.53461,0.0,1997,1997,Bellevue,USA
2014-07-07,230000.0,3.0,1.0,129.13517,557.418,1.0,0,3,129.13517,0.0,1954,2005,Renton,USA
2014-07-07,593000.0,3.0,2.75,170.01249,171.87055,2.0,0,3,157.00607,13.00642,2011,2011,Issaquah,USA
2014-07-07,558000.0,2.0,2.0,146.78674,534.19225,1.0,0,5,73.39337,73.39337,1910,1910,Seattle,USA
2014-07-07,538250.0,3.0,2.25,240.61877,1414.819787,2.0,0,3,240.61877,0.0,1984,1984,Des Moines,USA
2014-07-07,475000.0,5.0,2.5,233.18653,747.86915,1.0,0,4,138.42547,94.76106,1977,1977,Kirkland,USA
2014-07-07,209950.0,3.0,1.5,109.62554,678.1919,1.0,0,4,109.62554,0.0,1968,1968,Auburn,USA
2014-07-07,410000.0,3.0,2.25,134.70935,1784.295018,2.0,0,3,134.70935,0.0,1989,1989,Sammamish,USA
2014-07-07,1636000.0,3.0,2.5,288.92833,628.488795,2.0,0,4,236.90265,52.02568,1946,1989,Seattle,USA
2014-07-07,670000.0,5.0,2.5,265.70258,6365.620657,2.0,0,5,265.70258,0.0,1958,1958,Snoqualmie,USA
2014-07-07,821000.0,3.0,2.75,256.41228,787.445828,1.0,0,4,157.00607,99.40621,1967,1967,Mercer Island,USA
2014-07-07,665000.0,5.0,2.0,260.1284,1652.558564,1.0,0,4,130.0642,130.0642,1963,1963,Kirkland,USA
2014-07-07,339000.0,3.0,2.5,134.70935,348.200444,2.0,0,3,134.70935,0.0,2004,2003,Snoqualmie,USA
2014-07-07,631500.0,4.0,2.0,235.04459,524.9019499999999,1.5,0,4,177.44473,57.59986,1910,1910,Seattle,USA
2014-07-07,570000.0,3.0,2.0,152.36092,260.871624,1.0,0,4,76.18046,76.18046,1924,1924,Seattle,USA
2014-07-07,437000.0,3.0,1.75,206.24466,1632.119904,1.0,0,4,206.24466,0.0,1967,1967,Woodinville,USA
2014-07-07,542500.0,3.0,2.5,189.52212,937.019658,2.0,0,3,189.52212,0.0,1987,2000,Redmond,USA
2014-07-07,229500.0,3.0,1.0,114.27069,557.418,1.0,0,4,114.27069,0.0,1967,1967,Auburn,USA
2014-07-07,170500.0,2.0,1.0,98.47718,715.3531,1.0,0,3,76.18046,22.29672,1981,2013,Renton,USA
2014-07-07,391500.0,3.0,2.5,178.37376,894.191375,2.0,0,3,178.37376,0.0,1993,1993,North Bend,USA
2014-07-07,296475.0,3.0,2.5,141.21256,387.40551,2.0,0,3,141.21256,0.0,2004,2003,Maple Valley,USA
2014-07-07,1450000.0,4.0,3.25,350.24431,381.181009,2.0,0,5,251.76713,98.47718,1925,1925,Seattle,USA
2014-07-07,888550.0,3.0,2.5,328.87662,3560.228766,2.0,0,3,328.87662,0.0,1989,1989,Redmond,USA
2014-07-07,1360000.0,4.0,3.0,504.46329,10117.1367,2.0,0,4,504.46329,0.0,1987,1987,Redmond,USA
2014-07-07,328000.0,3.0,2.0,209.03175,734.305312,1.5,0,3,209.03175,0.0,1998,2006,Auburn,USA
2014-07-07,300000.0,4.0,2.5,194.16727,482.631085,2.0,0,3,194.16727,0.0,2007,2007,Kent,USA
2014-07-07,500000.0,3.0,2.5,159.79316,279.823836,2.0,0,3,159.79316,0.0,2011,2011,Seattle,USA
2014-07-07,494815.0,3.0,2.5,177.44473,194.260173,2.0,0,3,177.44473,0.0,2014,2014,Issaquah,USA
2014-07-07,378000.0,3.0,2.5,148.737703,231.421373,3.0,0,3,142.699008,6.038695,2007,2007,Seattle,USA
2014-07-07,505000.0,2.0,2.25,98.47718,112.319727,2.0,0,3,87.32882,11.14836,2006,2006,Seattle,USA
2014-07-07,680000.0,4.0,2.75,216.46399,364.17976,2.0,0,3,216.46399,0.0,2005,2005,Issaquah,USA
2014-07-07,351999.0,3.0,2.5,220.18011,390.1926,2.0,0,3,220.18011,0.0,2014,2014,Maple Valley,USA
2014-07-07,510000.0,3.0,2.5,131.92226,114.921011,3.0,0,3,131.92226,0.0,2014,2014,Seattle,USA
2014-07-07,1300000.0,4.0,2.25,219.25108,371.612,2.0,0,3,219.25108,0.0,2013,1923,Seattle,USA
2014-07-07,374000.0,2.0,1.5,117.05778,146.322225,2.0,0,3,117.05778,0.0,2001,2001,Seattle,USA
2014-07-07,509900.0,3.0,2.5,281.49609,841.050859,2.0,0,3,281.49609,0.0,2009,2009,Renton,USA
2014-07-07,230000.0,3.0,1.75,105.90942,111.576503,2.0,0,3,105.90942,0.0,2014,2014,Seattle,USA
2014-07-08,527700.0,5.0,2.5,261.98646,870.965625,1.0,0,4,143.99965,117.98681,1968,1968,Bellevue,USA
2014-07-08,438000.0,2.0,2.0,117.98681,127.462916,3.0,0,3,117.98681,0.0,2000,2000,Seattle,USA
2014-07-08,900000.0,3.0,2.5,295.43154,1170.5778,2.0,0,4,295.43154,0.0,1978,2000,Sammamish,USA
2014-07-08,1131000.0,3.0,2.25,259.19937,1281.225273,1.0,0,3,259.19937,0.0,2006,2006,Normandy Park,USA
2014-07-08,439000.0,4.0,2.25,238.76071,882.857209,2.0,0,3,238.76071,0.0,1980,1980,Bothell,USA
2014-07-08,315000.0,2.0,1.0,100.33524,248.422622,1.0,0,4,66.89016,33.44508,1919,1985,Seattle,USA
2014-07-08,765000.0,4.0,4.0,279.63803,670.852563,2.0,0,3,279.63803,0.0,2004,2003,Sammamish,USA
2014-07-08,332000.0,3.0,2.25,196.95436,1385.648245,1.0,0,3,159.79316,37.1612,1979,2014,Auburn,USA
2014-07-08,600000.0,3.0,2.25,176.5157,4330.115927,1.5,0,4,133.78032,42.73538,1969,1969,Woodinville,USA
2014-07-08,378500.0,3.0,2.5,265.70258,4071.102363,2.0,0,4,265.70258,0.0,1990,1990,Auburn,USA
2014-07-08,190000.0,3.0,1.0,84.54173,982.449225,1.0,0,4,84.54173,0.0,1968,1968,Federal Way,USA
2014-07-08,645000.0,4.0,2.5,264.77355,3485.906366,2.0,0,3,264.77355,0.0,1987,2000,Sammamish,USA
2014-07-08,780000.0,2.0,2.5,237.83168,232.2575,2.0,0,5,157.00607,80.82561,1901,1901,Seattle,USA
2014-07-08,370000.0,3.0,1.75,145.85771,1562.349751,2.0,0,3,145.85771,0.0,1982,1982,North Bend,USA
2014-07-08,875000.0,4.0,3.5,288.92833,10076.630992,2.0,0,4,288.92833,0.0,1979,1979,Sammamish,USA
2014-07-08,1049000.0,4.0,3.75,440.36022,11776.291377,2.0,0,4,440.36022,0.0,1991,1991,Issaquah,USA
2014-07-08,479000.0,3.0,1.0,124.49002,1277.41625,1.0,0,4,124.49002,0.0,1955,2009,Bellevue,USA
2014-07-08,245000.0,4.0,2.25,241.5478,593.65017,1.0,0,3,129.13517,112.41263,1978,1978,Federal Way,USA
2014-07-08,542000.0,3.0,1.75,99.40621,746.01109,1.0,0,3,99.40621,0.0,1966,2014,Redmond,USA
2014-07-08,557500.0,3.0,2.25,169.08346,898.37201,2.0,0,3,169.08346,0.0,1984,1984,Redmond,USA
2014-07-08,480000.0,2.0,1.0,98.47718,282.42512,1.0,0,3,79.89658,18.5806,1924,2011,Seattle,USA
2014-07-08,330000.0,3.0,2.25,206.24466,377.18618,1.0,0,3,123.56099,82.68367,1993,1993,Seattle,USA
2014-07-08,160000.0,3.0,1.0,125.41905,808.2561,1.5,0,3,125.41905,0.0,1942,1999,SeaTac,USA
2014-07-08,695500.0,5.0,2.75,233.18653,852.84954,1.0,0,4,148.6448,84.54173,1975,1975,Redmond,USA
2014-07-08,235500.0,5.0,2.5,217.39302,1273.978839,1.0,0,2,155.14801,62.24501,1967,1967,Federal Way,USA
2014-07-08,326500.0,3.0,1.0,98.47718,735.79176,1.0,0,4,98.47718,0.0,1968,1968,Seattle,USA
2014-07-08,300000.0,4.0,2.5,204.3866,749.262695,2.0,0,3,204.3866,0.0,1998,2006,Kent,USA
2014-07-08,267000.0,3.0,1.0,130.0642,752.5143,1.5,0,3,130.0642,0.0,1944,1944,Seattle,USA
2014-07-08,292600.0,3.0,1.5,141.21256,661.748069,1.0,0,4,141.21256,0.0,1959,1959,Renton,USA
2014-07-08,362000.0,5.0,3.0,168.15443,278.709,2.0,0,3,168.15443,0.0,1998,2006,Seattle,USA
2014-07-08,1087500.0,2.0,2.0,219.25108,1053.52002,1.5,0,3,219.25108,0.0,1997,1997,Mercer Island,USA
2014-07-08,357562.0,2.0,1.75,112.41263,95.875896,2.0,0,3,112.41263,0.0,2014,2014,Issaquah,USA
2014-07-08,789900.0,3.0,2.5,317.72826,2336.51045,1.0,0,4,162.58025,155.14801,1987,1987,Bellevue,USA
2014-07-08,513000.0,3.0,2.5,168.15443,426.610576,2.0,0,3,168.15443,0.0,1992,1992,Issaquah,USA
2014-07-08,336000.0,3.0,2.25,256.41228,943.89448,1.0,0,3,256.41228,0.0,1969,2010,Renton,USA
2014-07-08,560000.0,4.0,2.25,181.16085,910.4494,1.0,0,3,123.56099,57.59986,1968,1997,Kirkland,USA
2014-07-08,1150000.0,3.0,2.5,355.81849,4528.370929,2.0,0,3,355.81849,0.0,1991,1991,Bellevue,USA
2014-07-08,410000.0,4.0,2.25,191.38018,676.612549,1.0,0,3,113.34166,78.03852,1963,2013,Shoreline,USA
2014-07-08,371500.0,3.0,1.0,153.28995,594.5792,1.0,0,4,91.04494,62.24501,1954,1979,Seattle,USA
2014-07-08,368000.0,4.0,1.75,195.0963,1109.447626,1.0,0,3,95.69009,99.40621,1964,2000,Seattle,USA
2014-07-08,650000.0,4.0,3.0,345.59916,5341.829597,1.0,0,3,174.65764,170.94152,2003,2003,Carnation,USA
2014-07-08,308950.0,4.0,2.5,178.37376,795.435486,2.0,0,4,178.37376,0.0,1994,1994,Enumclaw,USA
2014-07-08,440000.0,3.0,2.0,172.79958,20234.2734,2.0,0,3,172.79958,0.0,1998,2006,Renton,USA
2014-07-08,630000.0,2.0,2.5,212.74787,325.810821,2.0,0,3,212.74787,0.0,2005,2005,Issaquah,USA
2014-07-08,228950.0,3.0,1.75,111.4836,844.023755,1.0,0,4,111.4836,0.0,1968,1968,Federal Way,USA
2014-07-08,782000.0,4.0,3.5,489.59881,4963.621484,2.0,0,3,319.58632,170.01249,2004,2003,Renton,USA
2014-07-08,245000.0,3.0,2.5,148.6448,259.013564,2.0,0,4,148.6448,0.0,1992,1992,Kent,USA
2014-07-08,410000.0,4.0,2.5,237.83168,373.47006,2.0,0,3,237.83168,0.0,2006,2006,Maple Valley,USA
2014-07-08,427550.0,2.0,1.0,81.75464,371.612,1.0,0,3,81.75464,0.0,1940,1996,Seattle,USA
2014-07-08,235000.0,2.0,1.0,94.76106,735.79176,1.0,0,3,94.76106,0.0,1939,1969,Seattle,USA
2014-07-08,210000.0,3.0,2.0,89.18688,871.43014,1.0,0,3,89.18688,0.0,1949,1998,Seattle,USA
2014-07-08,485000.0,4.0,2.25,176.5157,668.9016,1.0,0,3,127.27711,49.23859,1977,2004,Seattle,USA
2014-07-08,410000.0,3.0,2.0,122.63196,557.418,1.5,0,4,122.63196,0.0,1920,1920,Seattle,USA
2014-07-08,435000.0,4.0,2.75,207.17369,895.58492,1.0,0,3,122.63196,84.54173,1998,2006,Seattle,USA
2014-07-08,300000.0,3.0,1.0,106.83845,679.492542,1.0,0,3,106.83845,0.0,1960,2012,Bellevue,USA
2014-07-08,455000.0,4.0,3.5,319.58632,557.418,2.0,0,4,319.58632,0.0,2002,2002,Normandy Park,USA
2014-07-08,210000.0,3.0,1.0,99.40621,759.853637,1.0,0,3,99.40621,0.0,1949,1998,Seattle,USA
2014-07-08,1050000.0,4.0,2.75,209.03175,318.935999,1.5,0,3,139.3545,69.67725,1927,2013,Seattle,USA
2014-07-08,458400.0,4.0,2.5,177.44473,956.9009,1.0,0,3,177.44473,0.0,1921,1968,Shoreline,USA
2014-07-08,390000.0,3.0,1.75,109.62554,1537.730456,1.0,0,4,109.62554,0.0,1967,1967,Woodinville,USA
2014-07-08,148226.0,3.0,1.0,130.0642,683.76608,1.0,0,4,130.0642,0.0,1968,1968,Auburn,USA
2014-07-08,711600.0,4.0,3.0,332.59274,865.484348,2.5,0,3,220.18011,112.41263,1991,1991,Bellevue,USA
2014-07-08,819000.0,3.0,2.75,295.059928,1244.064073,2.0,0,4,253.253578,41.80635,1985,1985,Federal Way,USA
2014-07-08,613000.0,2.0,2.0,108.69651,175.58667,1.5,0,4,108.69651,0.0,1927,1927,Seattle,USA
2014-07-08,592350.0,2.0,2.0,145.85771,433.392495,1.0,0,3,145.85771,0.0,2006,2006,Redmond,USA
2014-07-08,232000.0,3.0,1.5,135.63838,1393.545,1.0,0,3,135.63838,0.0,1966,1963,Auburn,USA
2014-07-08,250000.0,3.0,1.75,105.90942,966.1912,1.0,0,4,105.90942,0.0,1983,1983,Milton,USA
2014-07-08,115000.0,1.0,2.0,106.83845,911.564236,1.0,0,4,106.83845,0.0,1962,1962,Auburn,USA
2014-07-08,1115000.0,4.0,2.5,295.43154,2966.485693,1.0,0,4,222.03817,73.39337,1978,2000,Bellevue,USA
2014-07-08,585000.0,4.0,2.5,244.33489,574.605055,2.0,0,3,244.33489,0.0,1999,1999,Renton,USA
2014-07-08,580000.0,3.0,2.25,180.23182,555.55994,1.0,0,3,141.21256,39.01926,1987,2000,Issaquah,USA
2014-07-08,165000.0,1.0,1.0,78.96755,747.86915,1.0,0,2,78.96755,0.0,1906,1906,Seattle,USA
2014-07-08,430000.0,3.0,2.0,143.99965,561.041217,1.0,0,5,77.10949,66.89016,1942,1942,Seattle,USA
2014-07-08,383000.0,3.0,2.25,194.16727,1393.545,1.0,0,3,194.16727,0.0,1961,2004,North Bend,USA
2014-07-08,1195000.0,4.0,3.5,367.89588,618.176562,2.0,0,3,264.77355,103.12233,2006,2006,Seattle,USA
2014-07-08,201500.0,3.0,1.0,122.63196,464.515,1.5,0,3,122.63196,0.0,1912,1994,Seattle,USA
2014-07-08,690000.0,4.0,2.5,299.14766,3288.7662,2.0,0,3,299.14766,0.0,1991,1991,Woodinville,USA
2014-07-08,325000.0,2.0,1.0,74.3224,674.47578,1.0,0,3,74.3224,0.0,1953,1953,Seattle,USA
2014-07-08,375000.0,3.0,1.75,154.21898,898.650719,1.0,0,3,104.98039,49.23859,1976,1976,Woodinville,USA
2014-07-08,600000.0,4.0,2.5,209.03175,1056.30711,2.0,0,3,209.03175,0.0,1991,1991,Kirkland,USA
2014-07-08,340000.0,3.0,2.25,196.95436,1216.10027,1.0,0,3,196.95436,0.0,1997,1997,Auburn,USA
2014-07-08,890000.0,4.0,2.75,214.60593,373.47006,3.0,0,5,214.60593,0.0,1979,1979,Seattle,USA
2014-07-08,415000.0,4.0,1.75,178.37376,715.3531,2.0,0,4,178.37376,0.0,1970,1970,Newcastle,USA
2014-07-08,255000.0,3.0,1.75,143.99965,903.01716,1.0,0,3,97.54815,46.4515,1976,1976,Black Diamond,USA
2014-07-08,530000.0,2.0,2.5,165.831855,72.371437,2.0,0,3,148.180285,17.65157,1975,1975,Bellevue,USA
2014-07-08,468000.0,3.0,1.5,170.01249,914.908744,1.0,0,5,170.01249,0.0,1962,1962,Newcastle,USA
2014-07-08,970000.0,5.0,2.75,325.1605,468.23112,2.0,0,3,274.06385,51.09665,1927,2007,Seattle,USA
2014-07-08,599000.0,3.0,2.0,237.83168,1363.81604,1.0,0,3,123.56099,114.27069,1987,2000,Redmond,USA
2014-07-08,399500.0,4.0,1.75,126.34808,449.65052,1.5,0,4,126.34808,0.0,1928,1928,Seattle,USA
2014-07-08,2458000.0,4.0,5.25,603.8695,1392.244358,2.0,0,3,481.23754,122.63196,2001,2001,Medina,USA
2014-07-08,1205000.0,4.0,3.5,292.64445,510.9665,2.0,0,3,292.64445,0.0,2014,2014,Seattle,USA
2014-07-08,325000.0,2.0,1.0,75.25143,379.04424,1.0,0,4,75.25143,0.0,1941,1998,Seattle,USA
2014-07-08,1135250.0,5.0,4.0,680.0499599999999,20234.2734,2.0,0,3,680.0499599999999,0.0,1992,1992,Renton,USA
2014-07-08,568000.0,4.0,1.75,259.19937,1623.572828,1.0,0,3,134.70935,124.49002,1956,2001,Burien,USA
2014-07-08,517000.0,2.0,1.5,178.37376,316.613424,1.0,0,4,89.18688,89.18688,1912,1989,Seattle,USA
2014-07-08,469950.0,4.0,2.75,235.04459,1317.178734,2.0,0,3,235.04459,0.0,1997,1997,Duvall,USA
2014-07-08,1675000.0,3.0,2.5,324.23147,775.089729,2.0,1,4,199.74145,124.49002,1939,1991,Seattle,USA
2014-07-08,2180000.0,6.0,2.75,437.57313,1021.933,2.0,0,3,342.81207,94.76106,1931,1931,Seattle,USA
2014-07-08,623000.0,3.0,1.75,190.45115,1515.526639,1.0,0,2,190.45115,0.0,1973,1973,Mercer Island,USA
2014-07-08,720000.0,4.0,2.25,223.89623,780.3851999999999,2.0,0,5,223.89623,0.0,1965,1965,Bellevue,USA
2014-07-08,205000.0,3.0,1.0,109.62554,765.52072,1.0,0,4,109.62554,0.0,1967,1967,Federal Way,USA
2014-07-08,148000.0,2.0,1.0,58.52889,390.1926,1.0,0,3,58.52889,0.0,1930,1997,Seattle,USA
2014-07-08,950000.0,3.0,2.5,323.30244,724.6434,1.0,0,4,162.58025,160.72219,1941,1998,Seattle,USA
